instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d16-c0-h4-s21864820,8,2,16,4,all_pair_product,lexicographic,305,245,1.2448979591836735,-0.24489795918367352,1.300271200016141,0.9964353999821469,1.3049227275942201,-0.3049227275942201
d16-c0-h4-s21864820,8,2,16,4,all_pair_lexicographic,lexicographic,128,245,0.5224489795918368,0.4775510204081632,0.5160798000870273,0.9964353999821469,0.517925999112711,0.482074000887289
d16-c0-h4-s21864825,8,0,16,4,all_pair_product,lexicographic,90,231,0.38961038961038963,0.6103896103896104,0.5032479999354109,0.714196200016886,0.7046355048143808,0.29536449518561925
d16-c0-h4-s21864825,8,0,16,4,all_pair_lexicographic,lexicographic,27,231,0.11688311688311688,0.8831168831168831,0.13114680000580847,0.714196200016886,0.1836285323314626,0.8163714676685374
d16-c0-h4-s21864825,8,1,16,4,all_pair_product,lexicographic,27,231,0.11688311688311688,0.8831168831168831,0.13047630002256483,1.1344866000581533,0.11500911515030382,0.8849908848496961
d16-c0-h4-s21864825,8,1,16,4,all_pair_lexicographic,lexicographic,27,231,0.11688311688311688,0.8831168831168831,0.14757229993119836,1.1344866000581533,0.13007848653623047,0.8699215134637696
d16-c0-h4-s21864825,8,2,16,4,all_pair_product,lexicographic,109,231,0.47186147186147187,0.5281385281385281,0.5621887999586761,0.7105805000755936,0.7911683474270246,0.20883165257297542
d16-c0-h4-s21864825,8,2,16,4,all_pair_lexicographic,lexicographic,27,231,0.11688311688311688,0.8831168831168831,0.13035629992373288,0.7105805000755936,0.18345043230128774,0.8165495676987122
d16-c0-h4-s21864830,8,0,16,4,all_pair_product,lexicographic,904,191,4.732984293193717,-3.7329842931937174,3.36236209992785,0.9029069999232888,3.72392959652934,-2.72392959652934
d16-c0-h4-s21864830,8,0,16,4,all_pair_lexicographic,lexicographic,845,191,4.424083769633508,-3.4240837696335076,3.159193400060758,0.9029069999232888,3.498913398975934,-2.498913398975934
d16-c0-h4-s21864830,8,1,16,4,all_pair_product,lexicographic,845,191,4.424083769633508,-3.4240837696335076,3.1662948000011966,0.6190691000083461,5.114606430782136,-4.114606430782136
d16-c0-h4-s21864830,8,1,16,4,all_pair_lexicographic,lexicographic,845,191,4.424083769633508,-3.4240837696335076,3.1790613000048324,0.6190691000083461,5.135228522893443,-4.135228522893443
d16-c0-h4-s21864830,8,2,16,4,all_pair_product,lexicographic,845,191,4.424083769633508,-3.4240837696335076,3.2155748000368476,0.6470149999950081,4.969861286155123,-3.9698612861551226
d16-c0-h4-s21864830,8,2,16,4,all_pair_lexicographic,lexicographic,845,191,4.424083769633508,-3.4240837696335076,3.2985990999732167,0.6470149999950081,5.098180258569997,-4.098180258569997
d16-c0-h6-s21866815,8,0,16,6,all_pair_product,lexicographic,4004,210,19.066666666666666,-18.066666666666666,14.349515600013547,0.6563303999137133,21.86324997577448,-20.86324997577448
d16-c0-h6-s21866815,8,0,16,6,all_pair_lexicographic,lexicographic,4004,210,19.066666666666666,-18.066666666666666,14.616097200079821,0.6563303999137133,22.26941979527594,-21.26941979527594
d16-c0-h6-s21866815,8,1,16,6,all_pair_product,lexicographic,4004,210,19.066666666666666,-18.066666666666666,14.987975099938922,0.680054199998267,22.039383184424295,-21.039383184424295
d16-c0-h6-s21866815,8,1,16,6,all_pair_lexicographic,lexicographic,4004,210,19.066666666666666,-18.066666666666666,13.997402500011958,0.680054199998267,20.582774873013985,-19.582774873013985
d16-c0-h6-s21866815,8,2,16,6,all_pair_product,lexicographic,4004,210,19.066666666666666,-18.066666666666666,15.065608299919404,0.6377726999344304,23.62222199455747,-22.62222199455747
