instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d20-c0-h6-s22266815,2,0,20,6,all_pair_lexicographic,lexicographic,10535,4211,2.5017810496319166,-1.5017810496319166,1.6371551000047475,0.5632806000066921,2.906464557780433,-1.9064645577804331
d20-c0-h6-s22266815,2,1,20,6,all_pair_lexicographic,lexicographic,10535,4211,2.5017810496319166,-1.5017810496319166,1.6141057999338955,0.5405598999932408,2.985988786726648,-1.9859887867266481
d20-c0-h6-s22266815,2,2,20,6,all_pair_lexicographic,lexicographic,10535,4211,2.5017810496319166,-1.5017810496319166,1.6323511999798939,0.5745295999804512,2.8411959976221173,-1.8411959976221173
d20-c0-h6-s22266815,4,0,20,6,all_pair_lexicographic,lexicographic,3259,2698,1.2079318013343217,-0.20793180133432165,1.6210529999807477,1.2110511000500992,1.3385504541581172,-0.33855045415811724
d20-c0-h6-s22266815,4,1,20,6,all_pair_lexicographic,lexicographic,3259,2698,1.2079318013343217,-0.20793180133432165,1.5531214999500662,1.2654808000661433,1.227297561423997,-0.22729756142399693
d20-c0-h6-s22266815,4,2,20,6,all_pair_lexicographic,lexicographic,3259,2698,1.2079318013343217,-0.20793180133432165,1.6487662000581622,1.2454093999695033,1.3238748640395166,-0.3238748640395166
d20-c0-h6-s22266815,8,0,20,6,all_pair_lexicographic,lexicographic,245,258,0.9496124031007752,0.050387596899224785,2.0692807999439538,2.2331728000426665,0.9266102470460049,0.07338975295399508
d20-c0-h6-s22266815,8,1,20,6,all_pair_lexicographic,lexicographic,245,258,0.9496124031007752,0.050387596899224785,2.070942600024864,2.398446299950592,0.8634517270899604,0.13654827291003957
d20-c0-h6-s22266815,8,2,20,6,all_pair_lexicographic,lexicographic,245,258,0.9496124031007752,0.050387596899224785,2.0860420999815688,2.465662100003101,0.84603729764064,0.15396270235936005
d20-c0-h6-s22266818,2,0,20,6,all_pair_lexicographic,lexicographic,89150,3495,25.507868383404865,-24.507868383404865,14.078349300078116,0.5567265999270603,25.287725253154054,-24.287725253154054
d20-c0-h6-s22266818,2,1,20,6,all_pair_lexicographic,lexicographic,89150,3495,25.507868383404865,-24.507868383404865,14.322929800022393,0.4533785000676289,31.591550543058155,-30.591550543058155
d20-c0-h6-s22266818,2,2,20,6,all_pair_lexicographic,lexicographic,89150,3495,25.507868383404865,-24.507868383404865,14.441001399885863,0.4583461999427527,31.50675494132937,-30.50675494132937
