order,block_size,presentation,target,stage,model,repetitions,mean_observations,mean_log_loss,mean_gain_over_fair,gain_over_fair_ci95_lower,gain_over_fair_ci95_upper,mean_gain_over_constraint,gain_over_constraint_ci95_lower,gain_over_constraint_ci95_upper,mean_rmse_count,mean_mae_count
24,4,catalog,row_plus_count,early,state_plus_context,20,276.0,0.8431817676172966,0.5187885768917736,0.48908524675627313,0.5478699008732942,0.4937614262246103,0.46427200871746754,0.5220330659263854,0.8538610674129563,0.511378533186454
24,4,catalog,row_plus_count,late,constraint_state,20,552.0,0.5440739192111239,0.8154033416058415,0.8147670828001875,0.8160859400692427,0.0,0.0,0.0,0.5107539184552492,0.24465579710144927
24,4,catalog,row_plus_count,late,fair_binomial,20,552.0,1.359477260816965,0.0,0.0,0.0,-0.8154033416058415,-0.8160751988887094,-0.8147735812144103,0.9325048082403138,0.56268115942029
24,4,catalog,row_plus_count,late,serialized_context,20,552.0,0.9900134372102896,0.3694638236066754,0.3443452353283179,0.3946914361368616,-0.44593951799916587,-0.47069474067415523,-0.42070267681208007,0.8712659338856252,0.5728449476853477
24,4,catalog,row_plus_count,late,state_plus_context,20,552.0,0.3365093289953929,1.0229679318215723,1.0111026853290885,1.0350843425122522,0.20756459021573098,0.19533579857229497,0.21998859130288825,0.4206336696240732,0.20111166718398094
24,4,catalog,row_plus_count,middle,constraint_state,20,552.0,1.2784970944756382,0.08174963661666834,0.08113597768696801,0.08232666620171976,0.0,0.0,0.0,0.8597269536210952,0.5127113526570048
24,4,catalog,row_plus_count,middle,fair_binomial,20,552.0,1.3602467310923065,0.0,0.0,0.0,-0.08174963661666834,-0.08231931201156081,-0.0811452671971522,0.9325048082403138,0.5536231884057972
24,4,catalog,row_plus_count,middle,serialized_context,20,552.0,1.000802548674398,0.35944418241790893,0.33480440970010306,0.384885099341967,0.27769454580124053,0.2530344386559451,0.30279714288738346,0.8917611761344866,0.5909026671418355
24,4,catalog,row_plus_count,middle,state_plus_context,20,552.0,0.6766117831589332,0.6836349479333735,0.6637231242741379,0.7037251104988638,0.6018853113167052,0.5816914958751912,0.6220853904480257,0.7166157796708068,0.44225168514269575
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,all,constraint_state,20,1320.0,0.9230616656638049,0.7490425380366942,0.743730682357846,0.7547838890100074,0.0,0.0,0.0,0.7130175890828758,0.508733585858586
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,all,fair_binomial,20,1320.0,1.6721042037004992,0.0,0.0,0.0,-0.7490425380366942,-0.7547586765129245,-0.7436328822899569,1.2600836692938535,1.0295833333333335
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,all,serialized_context,20,1320.0,1.4493978736518058,0.22270633004869342,0.21458766537216795,0.23181841261993977,-0.5263362079880008,-0.5326169407753947,-0.5200088445845397,1.1259432787488306,0.9390715536058677
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,all,state_plus_context,20,1320.0,0.9494878599368158,0.7226163437636831,0.7173446627181099,0.7282526679657524,-0.026426194273010996,-0.02821255243226165,-0.024697627485347796,0.7210668772940108,0.5200817573632694
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,early,constraint_state,20,264.0,1.3058741031892016,0.07353633641750043,0.0637441098470237,0.08306534342569429,0.0,0.0,0.0,0.899322140999762,0.7508333333333332
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,early,fair_binomial,20,264.0,1.3794104396067017,0.0,0.0,0.0,-0.07353633641750043,-0.08284596248302775,-0.06369798888025577,0.9671301504512051,0.719128787878788
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,early,serialized_context,20,264.0,1.3732909311039747,0.0061195085027272444,-0.010242192098324197,0.022593657853047355,-0.06741682791477319,-0.07622345182019537,-0.0589983379327729,0.9407623685690865,0.7906302647692013
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,early,state_plus_context,20,264.0,1.3187595435135246,0.06065089609317763,0.05006109440569155,0.07065103775586976,-0.012885440324322794,-0.016509389733739676,-0.009225644459385401,0.9007092474891676,0.7505728815869162
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,late,constraint_state,20,528.0,0.44953232028352924,1.5670154649735655,1.5567970029721883,1.5772039475004678,0.0,0.0,0.0,0.43870067876735863,0.23499053030303027
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,late,fair_binomial,20,528.0,2.016547785257095,0.0,0.0,0.0,-1.5670154649735655,-1.5772196533538034,-1.55713057859887,1.533155581669343,1.378787878787879
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,late,serialized_context,20,528.0,1.5637856279289803,0.4527621573281146,0.43930662859540376,0.46686331436187123,-1.1142533076454508,-1.1266373616966006,-1.1021846660920265,1.3785097148355745,1.1991696220759271
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,late,state_plus_context,20,528.0,0.4624512028942104,1.5540965823628843,1.5424630492936264,1.5656743185005748,-0.012918882610681113,-0.015581012959444257,-0.01040010208818776,0.4454371746260172,0.24796237683660513
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,middle,constraint_state,20,528.0,1.205184792281395,0.268822711909496,0.25852345006699384,0.2796544785910004,0.0,0.0,0.0,0.8204051405235312,0.6614267676767677
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,middle,fair_binomial,20,528.0,1.474007504190891,0.0,0.0,0.0,-0.268822711909496,-0.27979383344947,-0.25853090551763114,1.0723563234842795,0.8356060606060606
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,middle,serialized_context,20,528.0,1.3730635906485467,0.10094391354234418,0.08741262664518733,0.11330146121252037,-0.16787879836715186,-0.1774775446223992,-0.15855868623342467,0.9084342393980449,0.7531941295541409
24,4,permute_both_fixed_anchor,pressured_pair_agreement_count,middle,state_plus_context,20,528.0,1.2518886751910683,0.22211882899982244,0.20893169544952886,0.23516472887904494,-0.04670388290967355,-0.0526089212960088,-0.04137950773156991,0.8335188548734636,0.6769555757781107
24,4,permute_both_fixed_anchor,row_plus_count,all,constraint_state,20,1380.0,0.9854323086528665,0.36383869843194405,0.363837429205104,0.36384003112012575,0.0,0.0,0.0,0.7529651530709309,0.5269227053140101
24,4,permute_both_fixed_anchor,row_plus_count,all,fair_binomial,20,1380.0,1.3492710070848104,0.0,0.0,0.0,-0.36383869843194405,-0.36384003112012553,-0.36383742920510465,0.9325048082403138,0.6828260869565218
24,4,permute_both_fixed_anchor,row_plus_count,all,serialized_context,20,1380.0,1.3237646367715024,0.02550637031330839,0.02426616860512941,0.02678509476565282,-0.3383323281186357,-0.3395792685237226,-0.337082964185961,0.9107160202093988,0.7183911322461894
24,4,permute_both_fixed_anchor,row_plus_count,all,state_plus_context,20,1380.0,1.0128372289532632,0.33643377813154746,0.3342736537125249,0.3387287022431908,-0.027404920300396658,-0.029588606898431645,-0.025036954958920755,0.7576773392635506,0.5379124245199138
24,4,permute_both_fixed_anchor,row_plus_count,early,constraint_state,20,276.0,1.3229207141462112,0.02649187546928571,0.02644335244280786,0.026539180867455197,0.0,0.0,0.0,0.9136643851522563,0.7098550724637678
24,4,permute_both_fixed_anchor,row_plus_count,early,fair_binomial,20,276.0,1.349412589615497,0.0,0.0,0.0,-0.02649187546928571,-0.026538853527612503,-0.02644256671845203,0.9325048082403138,0.681159420289855
24,4,permute_both_fixed_anchor,row_plus_count,early,serialized_context,20,276.0,1.3311742457297169,0.018238343885780293,0.015768965770050027,0.020822504435840442,-0.008253531583505414,-0.010762343030990591,-0.0056592368921876855,0.9170359416386604,0.7268868584173169
24,4,permute_both_fixed_anchor,row_plus_count,early,state_plus_context,20,276.0,1.3385529462348387,0.010859643380658368,0.006921493569792854,0.014996753028119375,-0.01563223208862734,-0.019639183451134346,-0.011329214388472396,0.916113065596192,0.7178062101510763
24,4,permute_both_fixed_anchor,row_plus_count,late,constraint_state,20,552.0,0.5412049531774513,0.808099910599499,0.8078391318361097,0.8083774762216985,0.0,0.0,0.0,0.5107539184552492,0.2801630434782609
24,4,permute_both_fixed_anchor,row_plus_count,late,fair_binomial,20,552.0,1.3493048637769502,0.0,0.0,0.0,-0.808099910599499,-0.8083887893242669,-0.8078314138227932,0.9325048082403138,0.682427536231884
24,4,permute_both_fixed_anchor,row_plus_count,late,serialized_context,20,552.0,1.3208761085394616,0.028428755237488945,0.02632385923903543,0.030494203455193346,-0.7796711553620101,-0.7819049472325522,-0.7775587757792506,0.9088991695379237,0.7154477972678874
24,4,permute_both_fixed_anchor,row_plus_count,late,state_plus_context,20,552.0,0.5605963785527532,0.7887084852241972,0.785515566265493,0.7917099036525983,-0.019391425375301845,-0.022679321417264236,-0.016328818855430166,0.5156657693881159,0.29117763469637503
24,4,permute_both_fixed_anchor,row_plus_count,middle,constraint_state,20,552.0,1.2609154613816194,0.08825089774576944,0.08795159850089718,0.08852435719158003,0.0,0.0,0.0,0.859726953621095,0.6822161835748789
24,4,permute_both_fixed_anchor,row_plus_count,middle,fair_binomial,20,552.0,1.349166359127389,0.0,0.0,0.0,-0.08825089774576944,-0.0885272084287309,-0.08795909127018778,0.9325048082403138,0.6840579710144927
24,4,permute_both_fixed_anchor,row_plus_count,middle,serialized_context,20,552.0,1.3229483605244359,0.02621799860295314,0.02352087910612231,0.028666956079860077,-0.0620328991428163,-0.06471660250737704,-0.05952675658522665,0.9093559921619006,0.7170866041389282
24,4,permute_both_fixed_anchor,row_plus_count,middle,state_plus_context,20,552.0,1.3022202207129863,0.046946138414402726,0.04199171933858688,0.05202317802997799,-0.041304759331366715,-0.04631702384055526,-0.036121244378419584,0.8657930919690455,0.6947003215278716
24,4,permute_both_renormalized,pressured_pair_agreement_count,all,constraint_state,20,1320.0,0.9263272605085549,0.7484267821781342,0.7429282854047554,0.7538407526495726,0.0,0.0,0.0,0.7163151176686491,0.5122847222222222
24,4,permute_both_renormalized,pressured_pair_agreement_count,all,fair_binomial,20,1320.0,1.6747540426866887,0.0,0.0,0.0,-0.7484267821781342,-0.7537435232923306,-0.7430626940861463,1.2623459435525748,1.031628787878788
24,4,permute_both_renormalized,pressured_pair_agreement_count,all,serialized_context,20,1320.0,1.4523133118485925,0.2224407308380963,0.214766850219608,0.229917593875363,-0.525986051340038,-0.5319617193022587,-0.5208589985268122,1.1280652920874166,0.9424037171691826
24,4,permute_both_renormalized,pressured_pair_agreement_count,all,state_plus_context,20,1320.0,0.9554219470275969,0.7193320956590918,0.7127943995046977,0.7260068961817188,-0.029094686519042418,-0.03141724358952104,-0.026674318466424818,0.7240784234979041,0.5240421078121723
24,4,permute_both_renormalized,pressured_pair_agreement_count,early,constraint_state,20,264.0,1.31754088647045,0.06782937175304073,0.057469252909991955,0.07787600964483245,0.0,0.0,0.0,0.9104853293664356,0.7616287878787878
24,4,permute_both_renormalized,pressured_pair_agreement_count,early,fair_binomial,20,264.0,1.385370258223491,0.0,0.0,0.0,-0.06782937175304073,-0.0779960193694708,-0.05782146521701056,0.9743191180810244,0.7287878787878788
24,4,permute_both_renormalized,pressured_pair_agreement_count,early,serialized_context,20,264.0,1.3842971744161336,0.0010730838073573557,-0.013218153429144862,0.015736590613735703,-0.06675628794568336,-0.0747319560378604,-0.058642744324411473,0.9532316588117761,0.8004821792949933
24,4,permute_both_renormalized,pressured_pair_agreement_count,early,state_plus_context,20,264.0,1.3341956555279697,0.05117460269552121,0.04050760091437859,0.061840366630011315,-0.016654769057519513,-0.02207578374373988,-0.011503058072564696,0.9146837667209994,0.7664336363271901
24,4,permute_both_renormalized,pressured_pair_agreement_count,late,constraint_state,20,528.0,0.452139079677608,1.5660893585771656,1.5544206539357983,1.5779418938801295,0.0,0.0,0.0,0.4413135323038027,0.2363162878787879
24,4,permute_both_renormalized,pressured_pair_agreement_count,late,fair_binomial,20,528.0,2.018228438254773,0.0,0.0,0.0,-1.5660893585771656,-1.5780851390494017,-1.554832099254311,1.53438355161321,1.3808712121212119
24,4,permute_both_renormalized,pressured_pair_agreement_count,late,serialized_context,20,528.0,1.5671491798917634,0.45107925836300994,0.4391764843647228,0.46344195496475277,-1.1150101002141555,-1.1288097823111185,-1.1029585321862856,1.3792181088107038,1.199638678436581
24,4,permute_both_renormalized,pressured_pair_agreement_count,late,state_plus_context,20,528.0,0.4686981003066434,1.54953033794813,1.5368789899541122,1.5624150855465728,-0.016559020629035366,-0.01972857394679881,-0.013459993881097069,0.4481901006190938,0.25047908534438007
24,4,permute_both_renormalized,pressured_pair_agreement_count,middle,constraint_state,20,528.0,1.2049086283585655,0.2710629109917274,0.2569333681139765,0.2849393328047827,0.0,0.0,0.0,0.8197686742580265,0.6635811237373735
24,4,permute_both_renormalized,pressured_pair_agreement_count,middle,fair_binomial,20,528.0,1.4759715393502932,0.0,0.0,0.0,-0.2710629109917274,-0.2848345068438409,-0.257428857594154,1.0739636472826288,0.8338068181818181
24,4,permute_both_renormalized,pressured_pair_agreement_count,middle,serialized_context,20,528.0,1.3714855125216538,0.1044860268286392,0.08941029881980281,0.11930081562063703,-0.1665768841630881,-0.17866073100776564,-0.15458513342459856,0.9072376086753087,0.7561295248388783
24,4,permute_both_renormalized,pressured_pair_agreement_count,middle,state_plus_context,20,528.0,1.252758939498365,0.22321259985192773,0.2065165079266863,0.23967900278542217,-0.047850311139799595,-0.052566634568780066,-0.043159105158735916,0.8306598709983977,0.6764093660224562
24,4,permute_both_renormalized,row_plus_count,all,constraint_state,20,1380.0,0.9855067489513771,0.3638381272798661,0.3638370484370522,0.3638392695840217,0.0,0.0,0.0,0.7529651530709309,0.5276099033816429
24,4,permute_both_renormalized,row_plus_count,all,fair_binomial,20,1380.0,1.349344876231243,0.0,0.0,0.0,-0.3638381272798661,-0.3638392061226804,-0.3638370484370518,0.9325048082403138,0.6819565217391305
24,4,permute_both_renormalized,row_plus_count,all,serialized_context,20,1380.0,1.3236938780635397,0.02565099816770352,0.0244766871586732,0.02671558184953091,-0.33818712911216253,-0.3393211801290665,-0.3371049751886124,0.9106250900059095,0.7173535004910164
24,4,permute_both_renormalized,row_plus_count,all,state_plus_context,20,1380.0,1.0144426232331658,0.3349022529980773,0.3329086999960013,0.33665099161638556,-0.028935874281788797,-0.030988595396836363,-0.027151805664563922,0.7583226233761448,0.5381102811248006
24,4,permute_both_renormalized,row_plus_count,early,constraint_state,20,276.0,1.3227606749792304,0.02649802058119821,0.0264449161518524,0.02654683138572927,0.0,0.0,0.0,0.9136643851522563,0.7118115942028983
24,4,permute_both_renormalized,row_plus_count,early,fair_binomial,20,276.0,1.3492586955604289,0.0,0.0,0.0,-0.02649802058119821,-0.026547628793582388,-0.02644352757150906,0.9325048082403138,0.6829710144927537
24,4,permute_both_renormalized,row_plus_count,early,serialized_context,20,276.0,1.3303630299564027,0.01889566560402598,0.016695989078011616,0.02093343356037227,-0.007602354977172232,-0.00974030057975609,-0.00550450010346225,0.917102378522441,0.72728588784179
24,4,permute_both_renormalized,row_plus_count,early,state_plus_context,20,276.0,1.336068472795486,0.013190222764942739,0.007712257946981605,0.01839838770370657,-0.013307797816255473,-0.018852909144397825,-0.0081885694888469,0.9154709622040968,0.7182779547356379
24,4,permute_both_renormalized,row_plus_count,late,constraint_state,20,552.0,0.5411557385041332,0.8081337358673103,0.8077879691474216,0.8084988478290831,0.0,0.0,0.0,0.5107539184552492,0.28097826086956523
24,4,permute_both_renormalized,row_plus_count,late,fair_binomial,20,552.0,1.3492894743714436,0.0,0.0,0.0,-0.8081337358673103,-0.8084846781890942,-0.807794427852554,0.9325048082403138,0.682608695652174
24,4,permute_both_renormalized,row_plus_count,late,serialized_context,20,552.0,1.321397111571358,0.027892362800085325,0.026042080817605746,0.029737473013763706,-0.7802413730672251,-0.7820211271183717,-0.7784826741937529,0.9093771489083776,0.7162658720766667
24,4,permute_both_renormalized,row_plus_count,late,state_plus_context,20,552.0,0.5647180485882531,0.7845714257831904,0.7809279534053299,0.7880988749594554,-0.023562310084119863,-0.027266180016105687,-0.020015129277538995,0.5182829423073719,0.2926247543631808
24,4,permute_both_renormalized,row_plus_count,middle,constraint_state,20,552.0,1.2612307963847047,0.08821257204180735,0.08785635698821197,0.08854702490877775,0.0,0.0,0.0,0.859726953621095,0.6821407004830917
24,4,permute_both_renormalized,row_plus_count,middle,fair_binomial,20,552.0,1.349443368426512,0.0,0.0,0.0,-0.08821257204180735,-0.08854960029304924,-0.08785256911780212,0.9325048082403138,0.6807971014492754
24,4,permute_both_renormalized,row_plus_count,middle,serialized_context,20,552.0,1.32265606860929,0.026787299817221565,0.024328824383010993,0.029147703345452355,-0.061425272224585784,-0.0638147949329356,-0.059206583672911865,0.9086175022022436,0.7134749352299791
24,4,permute_both_renormalized,row_plus_count,middle,state_plus_context,20,552.0,1.3033542730969183,0.046089095329593724,0.04290492597053108,0.049194912691481435,-0.04212347671221363,-0.045290837466436286,-0.03920659974045639,0.8659907499358322,0.693511971081002
24,8,catalog,pressured_pair_agreement_count,all,constraint_state,20,792.0,1.1740723878351293,1.3387436155632442,1.3242693588569099,1.3536927968971488,0.0,0.0,0.0,1.1183246423678954,0.6433922558922569
24,8,catalog,pressured_pair_agreement_count,all,fair_binomial,20,792.0,2.5128160033983735,0.0,0.0,0.0,-1.3387436155632442,-1.3538695152300322,-1.3244251904442315,2.2026808356024365,1.765909090909091
24,8,catalog,pressured_pair_agreement_count,all,serialized_context,20,792.0,1.4866391735265847,1.026176829871789,0.9778421339408769,1.0740809086074734,-0.3125667856914551,-0.3539557929661241,-0.27236944616414216,1.975919611462483,1.5788920630099714
24,8,catalog,pressured_pair_agreement_count,all,state_plus_context,20,792.0,0.6779164479064669,1.8348995554919068,1.7897181251231984,1.8802896410352112,0.4961559399286625,0.45930281962755637,0.5321447683115667,1.0849817261885126,0.5920399697534767
24,8,catalog,pressured_pair_agreement_count,early,constraint_state,20,264.0,2.3706601428145593,-0.2620632672568709,-0.31919056136285506,-0.20694677182072027,0.0,0.0,0.0,1.736844152431625,1.2751893939393946
24,8,catalog,pressured_pair_agreement_count,early,fair_binomial,20,264.0,2.1085968755576885,0.0,0.0,0.0,0.2620632672568709,0.20559319088078912,0.3193811715112581,1.8009524859069905,1.2297348484848487
24,8,catalog,pressured_pair_agreement_count,early,serialized_context,20,264.0,1.2949879856092248,0.813608889948464,0.7527750337690471,0.8730298466724364,1.0756721572053347,0.9741906266008327,1.1780328017197408,1.8497006906289672,1.3192255322351039
24,8,catalog,pressured_pair_agreement_count,early,state_plus_context,20,264.0,1.129069222332825,0.9795276532248639,0.9105348472028862,1.0466198121302968,1.2415909204817346,1.1310010471663055,1.3525078684716678,1.7112381006976292,1.1930517739223507
24,8,catalog,pressured_pair_agreement_count,late,constraint_state,20,264.0,0.0,3.029017827451961,2.9939999789047356,3.063856870832693,0.0,0.0,0.0,0.0,0.0
24,8,catalog,pressured_pair_agreement_count,late,fair_binomial,20,264.0,3.029017827451961,0.0,0.0,0.0,-3.029017827451961,-3.0637246538129683,-2.9933112054250315,2.623121679741369,2.3984848484848484
24,8,catalog,pressured_pair_agreement_count,late,serialized_context,20,264.0,1.3221135131005812,1.7069043143513791,1.6551747878973673,1.756708229715267,-1.3221135131005812,-1.361624747373856,-1.2846863092328642,2.295707085503588,1.9646000869929712
24,8,catalog,pressured_pair_agreement_count,late,state_plus_context,20,264.0,0.0,3.029017827451961,2.9934333310409826,3.063560747309564,0.0,0.0,0.0,0.0,0.0
24,8,catalog,pressured_pair_agreement_count,middle,constraint_state,20,264.0,1.1515570206908357,1.2492762864945646,1.1849491423114327,1.3157577876527955,0.0,0.0,0.0,0.8523014991852669,0.6549873737373735
24,8,catalog,pressured_pair_agreement_count,middle,fair_binomial,20,264.0,2.4008333071854002,0.0,0.0,0.0,-1.2492762864945646,-1.316219127457065,-1.1841933319486664,2.1031929034599477,1.6695075757575757
24,8,catalog,pressured_pair_agreement_count,middle,serialized_context,20,264.0,1.8428160218699507,0.5580172853154493,0.5067490909796539,0.609924338036557,-0.6912590011791154,-0.7460598135461227,-0.6350965460952429,1.7327863676559105,1.4528505698018406
24,8,catalog,pressured_pair_agreement_count,middle,state_plus_context,20,264.0,0.9046801213865772,1.496153185798823,1.4371742435062251,1.553532370388611,0.24687689930425855,0.22856342488433962,0.2643499902595713,0.7719607476551302,0.5830681353380794
24,8,catalog,row_plus_count,all,constraint_state,20,828.0,0.9356846952119623,0.6969080290429859,0.6964646298997098,0.6973502628985275,0.0,0.0,0.0,0.8057762482965363,0.3549677938808373
24,8,catalog,row_plus_count,all,fair_binomial,20,828.0,1.6325927242549483,0.0,0.0,0.0,-0.6969080290429859,-0.6973527709488775,-0.69645618164053,1.179535649239177,0.6946859903381642
24,8,catalog,row_plus_count,all,serialized_context,20,828.0,0.8419419700683491,0.7906507541865992,0.7549115002113321,0.825264267116673,0.09374272514361334,0.056919579338352004,0.12778964615061866,1.0967262184952675,0.6275650088945578
24,8,catalog,row_plus_count,all,state_plus_context,20,828.0,0.47622322881917106,1.1563694954357773,1.1373884636121978,1.1744171426865362,0.4594614663927913,0.4400257432737398,0.4775560598996178,0.7882715659734948,0.33269990298709384
24,8,catalog,row_plus_count,early,constraint_state,20,276.0,1.5849609664359527,0.05143895533463091,0.04858226097859928,0.05424632718718661,0.0,0.0,0.0,1.1190057698883777,0.556449275362318
24,8,catalog,row_plus_count,early,fair_binomial,20,276.0,1.6363999217705836,0.0,0.0,0.0,-0.05143895533463091,-0.05426889639772902,-0.04863180397909409,1.179535649239177,0.6351449275362318
24,8,catalog,row_plus_count,early,serialized_context,20,276.0,0.5890501530363228,1.0473497687342606,1.0060319115676142,1.0850143468395728,0.99591081339963,0.9536617408710893,1.0357510592544246,1.1087436531324972,0.5289077241227774
24,8,catalog,row_plus_count,early,state_plus_context,20,276.0,0.5151418351437841,1.1212580866267996,1.0737861298877918,1.1641886456490684,1.0698191312921685,1.0218350355349282,1.1145759252654466,1.087798272498803,0.48332539676926434
24,8,catalog,row_plus_count,late,constraint_state,20,276.0,0.0,1.6308066832116623,1.6295453193556035,1.6321675836662517,0.0,0.0,0.0,0.0,0.0
24,8,catalog,row_plus_count,late,fair_binomial,20,276.0,1.6308066832116623,0.0,0.0,0.0,-1.6308066832116623,-1.6321521974590603,-1.6295342730121605,1.179535649239177,0.7384057971014493
24,8,catalog,row_plus_count,late,serialized_context,20,276.0,0.6430136000215071,0.9877930831901554,0.9498479211049827,1.024311181767339,-0.6430136000215071,-0.6805756520630929,-0.607328269463359,1.063725639840058,0.6103530434591453
24,8,catalog,row_plus_count,late,state_plus_context,20,276.0,0.0,1.6308066832116623,1.6295299765399474,1.6321847695551046,0.0,0.0,0.0,0.0,0.0
24,8,catalog,row_plus_count,middle,constraint_state,20,276.0,1.2220931191999358,0.4084784485825841,0.4056427133875805,0.4113245508626367,0.0,0.0,0.0,0.8340576562282992,0.5084541062801933
24,8,catalog,row_plus_count,middle,fair_binomial,20,276.0,1.6305715677825199,0.0,0.0,0.0,-0.4084784485825841,-0.41133627014337043,-0.40567634801501423,1.179535649239177,0.7105072463768116
24,8,catalog,row_plus_count,middle,serialized_context,20,276.0,1.2937621571472184,0.3368094106353013,0.2865169599067658,0.3874624817030521,-0.07166903794728281,-0.12366131865659888,-0.020062165485957,1.1168934745976384,0.7434342591017515
24,8,catalog,row_plus_count,middle,state_plus_context,20,276.0,0.9135278513137299,0.7170437164687901,0.6964547055913649,0.7381279996621397,0.30856526788620586,0.2865619539306326,0.3302216980391587,0.82505902149402,0.5147743121920167
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,all,constraint_state,20,792.0,0.8877584677230216,1.1971960162157274,1.1886648051189888,1.2062804350727245,0.0,0.0,0.0,0.7762604535805243,0.4979124579124572
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,all,fair_binomial,20,792.0,2.084954483938749,0.0,0.0,0.0,-1.1971960162157274,-1.2063079283831957,-1.1887278677695645,1.8300355810708648,1.5655934343434346
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,all,serialized_context,20,792.0,1.6987302327906835,0.38622425114806563,0.37589859614342974,0.39712301653347504,-0.8109717650676618,-0.8228236111291284,-0.7983983759048415,1.4599664649501805,1.1713881073223207
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,all,state_plus_context,20,792.0,0.9106288469915244,1.1743256369472248,1.1659265721064875,1.1830123061242475,-0.022870379268502706,-0.026909357052128505,-0.018735955963221262,0.7815967281044311,0.5063941880279731
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,early,constraint_state,20,264.0,1.5119436213144222,0.18173377472673238,0.16724165087867815,0.19534844197708673,0.0,0.0,0.0,1.0972783925577223,0.8826893939393934
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,early,fair_binomial,20,264.0,1.6936773960411542,0.0,0.0,0.0,-0.18173377472673238,-0.19513830988178732,-0.16741297016129278,1.3095511047670436,1.0138257575757577
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,early,serialized_context,20,264.0,1.6368893170346825,0.05678807900647169,0.03975560735050322,0.07473137250780425,-0.12494569572026068,-0.13382507826829282,-0.11557416418372374,1.190380740115894,0.9167792117065892
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,early,state_plus_context,20,264.0,1.5320746644439787,0.16160273159717545,0.14597714547377458,0.17704038612264203,-0.020131043129556915,-0.026963659216159015,-0.013592100442650941,1.0997546208786484,0.8863249857123578
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,late,constraint_state,20,264.0,0.0,2.506939804255941,2.4915083436646643,2.5264678613171583,0.0,0.0,0.0,0.0,0.0
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,late,fair_binomial,20,264.0,2.506939804255941,0.0,0.0,0.0,-2.506939804255941,-2.525946367398138,-2.491607731255994,2.2597259898749784,2.1297348484848486
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,late,serialized_context,20,264.0,1.7832632799119525,0.7236765243439884,0.7026245214562848,0.744294829845175,-1.7832632799119525,-1.8082154312856866,-1.7601029030809108,1.8307142658023579,1.576949195749643
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,late,state_plus_context,20,264.0,0.0,2.506939804255941,2.4913749523411477,2.5261706093487724,0.0,0.0,0.0,0.0,0.0
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,middle,constraint_state,20,264.0,1.15133178185465,0.9029144696644424,0.8835718094185917,0.9232596043133715,0.0,0.0,0.0,0.7759799261297704,0.6110479797979798
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,middle,fair_binomial,20,264.0,2.0542462515190922,0.0,0.0,0.0,-0.9029144696644424,-0.9234595323686839,-0.8831289356956129,1.7948170116041944,1.553219696969697
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,middle,serialized_context,20,264.0,1.676038101425415,0.37820815009367725,0.3525063837138486,0.4040395628362627,-0.5247063195707652,-0.5535685699243661,-0.497848690245882,1.2725790666210877,1.0204359145107307
24,8,permute_both_fixed_anchor,pressured_pair_agreement_count,middle,state_plus_context,20,264.0,1.1998118765305925,0.8544343749885002,0.8321835302148854,0.8746593994989182,-0.04848009467594243,-0.05891725917504896,-0.0384293626305212,0.7884830158718266,0.6328575783715612
24,8,permute_both_fixed_anchor,row_plus_count,all,constraint_state,20,828.0,0.9206634815845092,0.6954500231584981,0.6951971423865477,0.6957011641971457,0.0,0.0,0.0,0.805776248296536,0.5179468599033813
24,8,permute_both_fixed_anchor,row_plus_count,all,fair_binomial,20,828.0,1.6161135047430075,0.0,0.0,0.0,-0.6954500231584981,-0.6956965064386021,-0.6951909504993983,1.179535649239177,0.8869565217391304
24,8,permute_both_fixed_anchor,row_plus_count,all,serialized_context,20,828.0,1.5390299147416104,0.07708359000139674,0.07378660484875732,0.08003540730884405,-0.6183664331571014,-0.6217022569874067,-0.6154556349802895,1.1109015919026959,0.8943456195869703
