order,variant,configuration,train_matrices,test_matrices,context_length,alpha,reset_at_row_boundary,exclude_first_row,exclude_first_column,train_observations,test_observations,contexts_seen,test_unseen_context_rate,train_log_loss,test_log_loss,test_fair_log_loss,test_marginal_log_loss,train_accuracy,test_accuracy,train_mle_log_loss,train_epsilon_max,train_epsilon_avg,test_epsilon_max,test_epsilon_avg,fair_log_loss_constant
28,permuted_hadamard,full_row_major,390,97,6,0.5,False,False,False,303420,75466,64,0.0,0.6790060217233425,0.6789592626997106,0.6931471805599453,0.6927473149400966,0.5481181200975546,0.5468025335912862,0.6790060213237014,0.3406629471611421,0.04811812009755455,0.3419842312746386,0.05004902870166698,0.6931471805599453
28,permuted_hadamard,full_row_major,390,97,7,0.5,False,False,False,303030,75369,128,0.0,0.6756823376200586,0.6760821687194086,0.6931471805599453,0.6927819059876518,0.5530442530442531,0.5507038702914991,0.6756823357511653,0.4027818448023426,0.05304425304425305,0.4008973858759266,0.05375552282768778,0.6931471805599453
28,permuted_hadamard,full_row_major,390,97,8,0.5,False,False,False,302640,75272,256,0.0,0.6735650164860583,0.6745160933048856,0.6931471805599453,0.6928150149674873,0.5561789584985461,0.5519449463279839,0.6735650071832002,0.43437128338198727,0.05617895849854613,0.43243828497184933,0.057790413433946225,0.6931471805599453
28,permuted_hadamard,reset_at_row_boundary,390,97,1,0.5,True,False,False,294840,73332,2,0.0,0.6931471805599447,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5,0.5,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453
28,permuted_hadamard,reset_at_row_boundary,390,97,2,0.5,True,False,False,283920,70616,4,0.0,0.6924116751426352,0.6922627218367582,0.6931471805599453,0.6931471805599453,0.5191603268526346,0.521100033986632,0.6924116751424877,0.019926739926739934,0.019160326852634538,0.021944035346097235,0.021100033986631926,0.6931471805599453
28,permuted_hadamard,reset_at_row_boundary,390,97,3,0.5,True,False,False,273000,67900,8,0.0,0.6900292199735262,0.6899771890250925,0.6931471805599453,0.6931471805599453,0.5302857142857142,0.5304860088365243,0.6900292199708721,0.07366319963066559,0.03028571428571428,0.07412046618015466,0.03147275405007365,0.6931471805599453
28,permuted_hadamard,reset_at_row_boundary,390,97,4,0.5,True,False,False,262080,65184,16,0.0,0.6854366165441088,0.6856304494483035,0.6931471805599453,0.6931471805599453,0.5453983516483516,0.5450263868433971,0.6854366165179804,0.1741152729241522,0.04539835164835165,0.17179790803236628,0.045026386843397166,0.6931471805599453
28,permuted_hadamard,reset_at_row_boundary,390,97,5,0.5,True,False,False,251160,62468,32,0.0,0.6789088309935408,0.6789978009877288,0.6931471805599453,0.6931471805599453,0.5503344481605351,0.5487609656143946,0.6789088308130863,0.29899535733313043,0.05033444816053512,0.2987112611230439,0.051594416341166675,0.6931471805599453
28,permuted_hadamard,reset_at_row_boundary,390,97,6,0.5,True,False,False,240240,59752,64,0.0,0.6719378440159083,0.672277046304611,0.6931471805599453,0.6931471805599453,0.5598692973692974,0.5592616146739858,0.6719378429859435,0.4021403683424589,0.05986929736929737,0.4008430349257326,0.059964520016066405,0.6931471805599453
28,permuted_hadamard,reset_at_row_boundary,390,97,7,0.5,True,False,False,229320,57036,128,0.0,0.665925014477533,0.6663394973806617,0.6931471805599453,0.6931471805599453,0.5639281353567068,0.5599445963952592,0.6659250086183531,0.4623295585856252,0.06392813535670679,0.46270396270396275,0.06559015358720809,0.6931471805599453
28,permuted_hadamard,reset_at_row_boundary,390,97,8,0.5,True,False,False,218400,54320,256,0.0,0.6616105346228492,0.6621323107250405,0.6931471805599452,0.6931471805599452,0.5693818681318681,0.5677098674521355,0.6616104992648798,0.48726997731283084,0.06938186813186813,0.48983739837398377,0.07398748159057437,0.6931471805599453
28,balanced_rows,full_row_major,390,97,1,0.5,False,False,False,305370,75951,2,0.0,0.6925483134891542,0.692547513355302,0.6931471805599453,0.6925525323607297,0.5172413793103449,0.5172413793103449,0.692548313489128,0.018745966509289724,0.017241379310344827,0.01888879783659758,0.017241379310344834,0.6931471805599453
28,balanced_rows,full_row_major,390,97,2,0.5,False,False,False,304980,75854,4,0.0,0.6919088870466232,0.6920952322448848,0.6931471805599453,0.6925943612096279,0.5184044855400354,0.5176523321116883,0.6919088870464013,0.038693168966297264,0.01840448554003541,0.035198453315137046,0.017652332111688238,0.6931471805599453
28,balanced_rows,full_row_major,390,97,3,0.5,False,False,False,304590,75757,8,0.0,0.6902560222470797,0.6904706341283312,0.6931471805599453,0.6926347651934466,0.5313306411897961,0.5303008302863101,0.6902560222451138,0.07371824480369515,0.03133064118979612,0.07181470780128618,0.03030083028631014,0.6931471805599453
28,balanced_rows,full_row_major,390,97,4,0.5,False,False,False,304200,75660,16,0.0,0.6869864371421927,0.6869581443018341,0.6931471805599453,0.6926737330566545,0.5372781065088758,0.53598995506212,0.6869864371273587,0.1543015949734171,0.03727810650887573,0.15302462090330993,0.038686227861485595,0.6931471805599453
28,balanced_rows,full_row_major,390,97,5,0.5,False,False,False,303810,75563,32,0.0,0.6827578980064205,0.6832216513217314,0.6931471805599453,0.6927112534520902,0.5469800204074915,0.5441155062662943,0.6827578979228638,0.25463333538575206,0.046980020407491524,0.2503121098626716,0.04427431414845889,0.6931471805599453
28,balanced_rows,full_row_major,390,97,6,0.5,False,False,False,303420,75466,64,0.0,0.6788635468847534,0.6791496248025075,0.6931471805599453,0.6927473149400966,0.5486223716300838,0.5462724935732648,0.6788635464979121,0.3416027419618084,0.048622371630083705,0.343261231281198,0.04818063763814168,0.6931471805599453
28,balanced_rows,full_row_major,390,97,7,0.5,False,False,False,303030,75369,128,0.0,0.6755012780456461,0.676636444050049,0.6931471805599453,0.6927819059876519,0.5541662541662542,0.5509028911090766,0.6755012762447158,0.4033258993503346,0.05416625416625417,0.4021310181531176,0.05272061457628468,0.6931471805599453
28,balanced_rows,full_row_major,390,97,8,0.5,False,False,False,302640,75272,256,0.0,0.6736205331199053,0.6747731014010909,0.6931471805599453,0.6928150149674872,0.555908009516257,0.5519980869380381,0.6736205240082838,0.43183769858308285,0.05590800951625694,0.4335083114610674,0.057976405569135935,0.6931471805599453
28,balanced_rows,reset_at_row_boundary,390,97,1,0.5,True,False,False,294840,73332,2,0.0,0.6931449091043164,0.6931444493894832,0.6931471805599453,0.6931471805599453,0.5010649843983177,0.501172748595429,0.6931449091043161,0.0011056338028169188,0.001064984398317747,0.0012177163570458172,0.0011727485954290207,0.6931471805599453
28,balanced_rows,reset_at_row_boundary,390,97,2,0.5,True,False,False,283920,70616,4,0.0,0.692385521307045,0.6926022295314529,0.6931471805599453,0.6931470712143746,0.5194315300084531,0.5166392885465051,0.6923855213068912,0.021407487506210354,0.019431530008453067,0.01957734076900497,0.016639288546505038,0.6931471805599453
28,balanced_rows,reset_at_row_boundary,390,97,3,0.5,True,False,False,273000,67900,8,0.0,0.6901936108514483,0.6904706842237421,0.6931471805599453,0.6931471114991347,0.5305641025641026,0.5276730486008836,0.6901936108489244,0.0712142292058815,0.030564102564102563,0.07119259993392801,0.028291605301914585,0.6931471805599453
28,balanced_rows,reset_at_row_boundary,390,97,4,0.5,True,False,False,262080,65184,16,0.0,0.6853193357396918,0.6851589217042594,0.6931471805599453,0.69314712997518,0.5454708485958486,0.5466065292096219,0.6853193357127967,0.17568239447123746,0.045470848595848594,0.17854996995794115,0.04660652920962201,0.6931471805599453
28,balanced_rows,reset_at_row_boundary,390,97,5,0.5,True,False,False,251160,62468,32,0.0,0.6785426201711474,0.6792763287854506,0.6931471805599453,0.6931474787934796,0.5516921484312789,0.5500896458987001,0.6785426199852713,0.30375766871165644,0.051692148431278874,0.2982214044771543,0.05108215406288019,0.6931471805599453
28,balanced_rows,reset_at_row_boundary,390,97,6,0.5,True,False,False,240240,59752,64,0.0,0.6715949184922781,0.6722286845872882,0.6931471805599453,0.6931475223612938,0.5608849483849484,0.558525237648949,0.6715949174520958,0.40427333399741006,0.06088494838494839,0.4035228182546037,0.05885995447851118,0.6931471805599453
28,balanced_rows,reset_at_row_boundary,390,97,7,0.5,True,False,False,229320,57036,128,0.0,0.6657620095166263,0.6673063226474591,0.6931471805599453,0.6931471105833173,0.5644121751264608,0.5582263833368399,0.665762003772288,0.46193771626297575,0.06441217512646084,0.4610930986567855,0.0658882109544849,0.6931471805599453
28,balanced_rows,reset_at_row_boundary,390,97,8,0.5,True,False,False,218400,54320,256,0.0,0.6612700942531218,0.6637080551091004,0.6931471805599452,0.6931466584849783,0.5715155677655678,0.5652245949926362,0.6612700593338012,0.48753776435045315,0.07151556776556776,0.48533131006575625,0.07378497790868925,0.6931471805599453
28,iid_normalized,full_row_major,390,97,1,0.5,False,False,False,305370,75951,2,0.0,0.6903726943223796,0.6902422240425826,0.6931471805599453,0.6907700502134385,0.5341880341880342,0.5344630090453055,0.690372694322271,0.04791106647970467,0.03418803418803422,0.04963954432497597,0.034463009045305526,0.6931471805599453
28,iid_normalized,full_row_major,390,97,2,0.5,False,False,False,304980,75854,4,0.0,0.6896714591016193,0.6898311799312092,0.6931471805599453,0.6908515342612086,0.5335923667125713,0.533867693200095,0.6896714591011457,0.07170826667263352,0.03359236671257133,0.06912390768541343,0.03386769320009492,0.6931471805599453
28,iid_normalized,full_row_major,390,97,3,0.5,False,False,False,304590,75757,8,0.0,0.6885412679919866,0.688853442281291,0.6931471805599453,0.690931797362578,0.5329951738402443,0.5332708528584817,0.6885412679899414,0.10990754524798241,0.03299517384024425,0.10535855003940109,0.033270852858481685,0.6931471805599453
28,iid_normalized,full_row_major,390,97,4,0.5,False,False,False,304200,75660,16,0.0,0.6867680156013144,0.6872880693025307,0.6931471805599453,0.6910108295473839,0.532396449704142,0.5326724821570182,0.6867680155929343,0.16720231399646468,0.032396449704142,0.1603699843668578,0.03267248215701825,0.6931471805599453
28,iid_normalized,full_row_major,390,97,5,0.5,False,False,False,303810,75563,32,0.0,0.6847424818544628,0.6853221326042066,0.6931471805599453,0.6910886207641194,0.5317961884072282,0.5320725752021492,0.6847424818242502,0.23421382435168225,0.0317961884072282,0.2289774970390841,0.032178447123592226,0.6931471805599453
28,iid_normalized,full_row_major,390,97,6,0.5,False,False,False,303420,75466,64,0.0,0.6827862239404235,0.6829743178385476,0.6931471805599453,0.6911651608791746,0.5312668907784589,0.5307290700447884,0.6827862238441251,0.30013136288998354,0.0312668907784589,0.3049309130316987,0.03365754114435641,0.6931471805599453
28,iid_normalized,full_row_major,390,97,7,0.5,False,False,False,303030,75369,128,0.0,0.6808899971244747,0.6817040194569596,0.6931471805599453,0.6912404396760674,0.531092631092631,0.5288911886850031,0.6808899968166763,0.3585974708490721,0.031092631092631093,0.35858585858585856,0.03614881449932996,0.6931471805599453
28,iid_normalized,full_row_major,390,97,8,0.5,False,False,False,302640,75272,256,0.0,0.6796478966048088,0.6807263362023598,0.6931471805599453,0.6913144468546696,0.5317340734866508,0.523129450526092,0.6796478954857756,0.3972642050889612,0.031734073486650805,0.39921568627450976,0.04071899245403337,0.6931471805599453
28,iid_normalized,reset_at_row_boundary,390,97,1,0.5,True,False,False,294840,73332,2,0.0,0.6920355545548313,0.6919260354070977,0.6931471805599453,0.692510913147874,0.5175518925518926,0.5178366879397808,0.6920355545547867,0.03220553760375089,0.017551892551892566,0.03381045768280566,0.018368515791196197,0.6931471805599453
28,iid_normalized,reset_at_row_boundary,390,97,2,0.5,True,False,False,283920,70616,4,0.0,0.6911029166089349,0.6911520432710628,0.6931471805599453,0.6925156048875748,0.5175471963933502,0.5164976775801519,0.6911029166086189,0.0597943622634981,0.01754719639335026,0.05906056860321385,0.019598957743287626,0.6931471805599453
28,iid_normalized,reset_at_row_boundary,390,97,3,0.5,True,False,False,273000,67900,8,0.0,0.6892818618069401,0.6895566024670929,0.6931471805599453,0.6924972146295187,0.5186373626373626,0.5155228276877761,0.689281861804818,0.1095227168425883,0.01863736263736264,0.10559376432828982,0.02019145802650957,0.6931471805599453
28,iid_normalized,reset_at_row_boundary,390,97,4,0.5,True,False,False,262080,65184,16,0.0,0.6864419814186289,0.6869316355535915,0.6931471805599453,0.6924640101039343,0.520425061050061,0.5158627884143349,0.6864419814069718,0.18305197602914103,0.020425061050061054,0.17691824886238816,0.02284302896416298,0.6931471805599453
28,iid_normalized,reset_at_row_boundary,390,97,5,0.5,True,False,False,251160,62468,32,0.0,0.6830793070509019,0.6835260062831059,0.6931471805599453,0.6924822730421791,0.522360248447205,0.5191458026509573,0.6830793070023228,0.26683597251269797,0.022360248447204977,0.2631325301204819,0.025068835243644737,0.6931471805599453
28,iid_normalized,reset_at_row_boundary,390,97,6,0.5,True,False,False,240240,59752,64,0.0,0.6795103105864578,0.679683504446618,0.6931471805599453,0.6925273791386112,0.5240759240759241,0.5175893693934931,0.67951031041977,0.3462227287528492,0.024075924075924075,0.3495049504950495,0.028701968134957834,0.6931471805599453
28,iid_normalized,reset_at_row_boundary,390,97,7,0.5,True,False,False,229320,57036,128,0.0,0.6757696321120934,0.6766641108743919,0.6931471805599453,0.6925411294410962,0.5269666841095413,0.5140437618346307,0.6757696315517451,0.4119306731156792,0.026966684109541256,0.41208791208791207,0.036135072585735326,0.6931471805599453
28,iid_normalized,reset_at_row_boundary,390,97,8,0.5,True,False,False,218400,54320,256,0.0,0.6727975658940519,0.6738887958876751,0.6931471805599452,0.6925370313407292,0.53128663003663,0.5149300441826214,0.6727975638184002,0.4519721577726218,0.031286630036630035,0.4560336763330215,0.04598674521354934,0.6931471805599453
